filename,width,height,class,xmin,ymin,xmax,ymax
2845137.jpg,128,128,carrier,24,21,119,93
2853769.jpg,128,128,carrier,23,40,115,85
2852477.jpg,128,128,carrier,11,55,119,107
2879194.jpg,128,128,Carrier,4,36,123,79
2852462.jpg,128,128,carrier,16,43,113,107
2852476.jpg,128,128,carrier,4,60,121,97
2909300.jpg,128,128,Carrier,8,3,100,77
2845136.jpg,128,128,carrier,17,61,123,94
2894579.jpg,128,128,Carrier,18,23,99,107
2855133.jpg,128,128,carrier,27,44,102,92
2891617.jpg,128,128,Carrier,4,16,123,124
2897299.jpg,128,128,Carrier,3,22,121,113
2848823.jpg,128,128,carrier,7,44,124,80
2901589.jpg,128,128,Carrier,2,26,124,97
2880901.jpg,128,128,Carrier,4,46,123,95
2863324.jpg,128,128,carrier,7,43,115,86
2889931.jpg,128,128,Carrier,6,23,123,100
2842498.jpg,128,128,carrier,4,35,124,99
2868488.jpg,128,128,carrier,8,37,121,85
2855047.jpg,128,128,carrier,10,15,108,95
2847443.jpg,128,128,carrier,12,54,114,90
2884408.jpg,128,128,Carrier,4,28,123,96
2897460.jpg,128,128,Carrier,7,26,120,106
2860765.jpg,128,128,carrier,12,44,121,91
2892732.jpg,128,128,Carrier,7,40,120,88
2863913.jpg,128,128,carrier,7,28,113,104
2897138.jpg,128,128,Carrier,12,31,110,93
2859331.jpg,128,128,carrier,10,58,122,88
2840648.jpg,128,128,carrier,6,17,122,116
2901614.jpg,128,128,Carrier,20,40,122,91
2866116.jpg,128,128,carrier,21,40,101,93
2875156.jpg,128,128,Carrier,35,38,108,99
2847876.jpg,128,128,carrier,8,48,119,80
2879740.jpg,128,128,Carrier,8,19,118,111
2876301.jpg,128,128,Carrier,1,44,117,94
2875152.jpg,128,128,Carrier,14,53,118,87
2877962.jpg,128,128,Carrier,4,9,120,115
2849132.jpg,128,128,carrier,2,36,121,76
2892736.jpg,128,128,Carrier,15,31,117,92
2876665.jpg,128,128,Carrier,9,1,121,104
2843806.jpg,128,128,carrier,6,74,119,114
2872403.jpg,128,128,carrier,21,41,116,107
2909099.jpg,128,128,Carrier,6,67,115,107
2872359.jpg,128,128,carrier,18,10,107,109
2863532.jpg,128,128,carrier,14,49,122,81
2837163.jpg,128,128,carrier,3,34,124,93
2840300.jpg,128,128,carrier,15,35,103,109
2871877.jpg,128,128,carrier,10,29,122,85
2895515.jpg,128,128,Carrier,28,33,112,94
2884418.jpg,128,128,Carrier,45,38,127,69
2906369.jpg,128,128,Carrier,15,43,112,93
2848827.jpg,128,128,carrier,10,47,115,88
2880905.jpg,128,128,Carrier,4,63,125,105
2897538.jpg,128,128,Carrier,12,57,120,116
2841142.jpg,128,128,carrier,8,1,94,118
2897935.jpg,128,128,Carrier,3,4,124,118
2865547.jpg,128,128,carrier,22,22,102,91
2895139.jpg,128,128,Carrier,9,37,112,75
2900452.jpg,128,128,Carrier,7,36,126,101
2845654.jpg,128,128,carrier,15,35,111,92
2842885.jpg,128,128,carrier,8,40,121,103
2851620.jpg,128,128,carrier,7,46,119,92
2848359.jpg,128,128,carrier,13,59,116,84
2838866.jpg,128,128,carrier,5,70,126,114
2895138.jpg,128,128,Carrier,15,38,122,83
2852473.jpg,128,128,carrier,10,25,126,85
2860416.jpg,128,128,carrier,13,39,119,113
2838669.jpg,128,128,carrier,8,22,119,103
2848167.jpg,128,128,carrier,16,33,121,94
2872589.jpg,128,128,carrier,5,47,114,80
2843740.jpg,128,128,carrier,3,28,125,100
2891148.jpg,128,128,Carrier,1,36,125,106
2890530.jpg,128,128,Carrier,11,20,114,107
2848826.jpg,128,128,carrier,19,40,110,88
2885075.jpg,128,128,Carrier,15,25,99,114
2906368.jpg,128,128,Carrier,9,54,119,85
2893171.jpg,128,128,Carrier,3,40,120,107
2884419.jpg,128,128,Carrier,4,1,125,108
2871876.jpg,128,128,carrier,14,50,113,80
2897459.jpg,128,128,Carrier,7,21,116,105
2909098.jpg,128,128,Carrier,5,46,123,101
2873046.jpg,128,128,carrier,4,17,124,121
2855081.jpg,128,128,carrier,5,43,122,92
2878107.jpg,128,128,Carrier,2,10,124,125
2873052.jpg,128,128,carrier,5,27,124,116
2873287.jpg,128,128,carrier,6,7,123,123
2903006.jpg,128,128,Carrier,6,31,122,91
2845047.jpg,128,128,carrier,8,31,122,78
2844371.jpg,128,128,carrier,5,49,124,83
2849133.jpg,128,128,carrier,29,43,103,77
2900527.jpg,128,128,Carrier,18,37,116,111
2884627.jpg,128,128,Carrier,20,20,117,109
2869220.jpg,128,128,carrier,20,14,81,85
2879999.jpg,128,128,Carrier,6,30,110,101
2876302.jpg,128,128,Carrier,3,48,125,91
2909298.jpg,128,128,Carrier,25,67,99,104
2842925.jpg,128,128,carrier,7,22,123,97
2840840.jpg,128,128,carrier,16,29,120,98
2871445.jpg,128,128,carrier,6,29,105,97
2906154.jpg,128,128,Carrier,15,51,119,85
2892735.jpg,128,128,Carrier,7,56,119,91
2849131.jpg,128,128,carrier,6,48,123,77
2850460.jpg,128,128,carrier,15,23,115,96
2868869.jpg,128,128,carrier,7,36,114,93
2903004.jpg,128,128,Carrier,5,49,109,74
2885088.jpg,128,128,Carrier,24,16,116,108
2871135.jpg,128,128,carrier,13,30,117,101
2841784.jpg,128,128,carrier,7,53,121,101
2872428.jpg,128,128,carrier,8,56,121,100
2875541.jpg,128,128,Carrier,20,36,118,89
2863323.jpg,128,128,carrier,13,59,118,88
2895338.jpg,128,128,Carrier,10,27,120,101
2860819.jpg,128,128,carrier,11,40,122,73
2841141.jpg,128,128,carrier,5,41,123,95
2855134.jpg,128,128,carrier,14,51,115,91
2886378.jpg,128,128,Carrier,14,38,109,94
2853551.jpg,128,128,carrier,43,49,114,81
2860414.jpg,128,128,carrier,4,46,125,116
2894581.jpg,128,128,Carrier,10,39,114,92
2840908.jpg,128,128,carrier,10,49,120,86
2865550.jpg,128,128,carrier,35,34,102,103
2898393.jpg,128,128,Carrier,3,17,124,115
2852465.jpg,128,128,carrier,18,54,116,93
2852471.jpg,128,128,carrier,8,49,123,94
2903617.jpg,128,128,Carrier,34,53,81,123
2893576.jpg,128,128,Carrier,14,60,119,96
2841342.jpg,128,128,carrier,10,57,115,102
2852458.jpg,128,128,carrier,15,47,124,103
2861910.jpg,128,128,carrier,12,57,109,83
2852464.jpg,128,128,carrier,10,44,115,95
2840909.jpg,128,128,carrier,6,15,123,103
2897937.jpg,128,128,Carrier,2,31,125,98
2864115.jpg,128,128,carrier,7,36,119,111
2871097.jpg,128,128,carrier,6,33,123,100
2886379.jpg,128,128,Carrier,9,38,123,79
2860788.jpg,128,128,carrier,11,41,122,78
2905662.jpg,128,128,Carrier,3,29,123,85
2856574.jpg,128,128,carrier,11,32,115,98
2901438.jpg,128,128,Carrier,1,22,119,100
2871875.jpg,128,128,carrier,7,53,120,88
2838520.jpg,128,128,carrier,5,43,119,101
2901389.jpg,128,128,Carrier,6,31,123,74
2868868.jpg,128,128,carrier,5,37,121,94
2858773.jpg,128,128,carrier,9,41,120,85
2844428.jpg,128,128,carrier,12,37,121,113
2892046.jpg,128,128,Carrier,7,29,120,113
2849130.jpg,128,128,carrier,9,41,119,79
2892913.jpg,128,128,Carrier,6,28,122,108
2899821.jpg,128,128,Carrier,4,15,124,110
2874229.jpg,128,128,carrier,10,69,114,101
2871351.jpg,128,128,carrier,13,51,106,88
2856936.jpg,128,128,carrier,9,15,112,93
2869536.jpg,128,128,carrier,9,22,121,63
2891266.jpg,128,128,Carrier,4,37,122,104
2886040.jpg,128,128,Carrier,8,26,121,95
2877536.jpg,128,128,Carrier,5,52,124,88
2849382.jpg,128,128,carrier,7,36,117,87
2841735.jpg,128,128,carrier,6,39,115,96
2874956.jpg,128,128,Carrier,26,25,100,95
2907006.jpg,128,128,Carrier,5,32,124,86
2838584.jpg,128,128,carrier,12,48,121,90
2856498.jpg,128,128,carrier,22,43,113,82
2880784.jpg,128,128,Carrier,7,48,121,92
2890568.jpg,128,128,Carrier,4,44,122,82
2902778.jpg,128,128,Carrier,5,32,121,97
2897575.jpg,128,128,Carrier,14,47,119,91
2844063.jpg,128,128,carrier,12,24,122,113
2892800.jpg,128,128,Carrier,29,28,115,102
2867453.jpg,128,128,carrier,6,15,124,114
2865522.jpg,128,128,carrier,16,58,115,93
2866942.jpg,128,128,carrier,6,44,126,83
2888131.jpg,128,128,Carrier,3,48,125,110
2893277.jpg,128,128,Carrier,4,12,125,104
2846338.jpg,128,128,carrier,11,33,115,93
2882434.jpg,128,128,Carrier,3,14,122,101
2846310.jpg,128,128,carrier,3,18,124,124
2901729.jpg,128,128,Carrier,20,16,106,106
2852403.jpg,128,128,carrier,24,34,105,111
2846311.jpg,128,128,carrier,12,17,110,119
2852402.jpg,128,128,carrier,10,52,112,109
2888130.jpg,128,128,Carrier,1,48,124,115
2846339.jpg,128,128,carrier,9,21,119,81
2859219.jpg,128,128,carrier,3,28,116,103
2883071.jpg,128,128,Carrier,4,58,125,99
2899954.jpg,128,128,Carrier,15,30,124,99
2892801.jpg,128,128,Carrier,6,43,118,107
2868775.jpg,128,128,carrier,9,63,122,113
2897574.jpg,128,128,Carrier,9,50,117,87
2887773.jpg,128,128,Carrier,5,15,124,110
2871783.jpg,128,128,carrier,12,44,116,82
2849340.jpg,128,128,carrier,11,42,119,71
2871813.jpg,128,128,carrier,15,42,99,73
2907007.jpg,128,128,Carrier,1,46,125,83
2882019.jpg,128,128,Carrier,5,41,121,93
2905604.jpg,128,128,Carrier,10,33,115,98
2898914.jpg,128,128,Carrier,19,42,107,113
2839102.jpg,128,128,carrier,4,41,125,90
2839670.jpg,128,128,carrier,4,34,115,102
2838546.jpg,128,128,carrier,12,27,117,76
2841091.jpg,128,128,carrier,10,21,101,103
2886055.jpg,128,128,Carrier,9,48,94,99
2856704.jpg,128,128,carrier,16,42,110,86
2904730.jpg,128,128,Carrier,9,26,124,100
2871436.jpg,128,128,carrier,3,45,126,92
2871350.jpg,128,128,carrier,17,52,118,82
2874228.jpg,128,128,carrier,7,46,100,97
2876429.jpg,128,128,Carrier,4,44,122,90
2856706.jpg,128,128,carrier,10,44,115,82
2849381.jpg,128,128,carrier,7,26,117,100
2856538.jpg,128,128,carrier,6,23,123,98
2903277.jpg,128,128,Carrier,3,26,126,93
2907011.jpg,128,128,Carrier,9,59,117,118
2887163.jpg,128,128,Carrier,2,34,126,92
2837065.jpg,128,128,carrier,9,55,118,85
2888495.jpg,128,128,Carrier,6,15,122,111
2897576.jpg,128,128,Carrier,14,38,114,96
2902009.jpg,128,128,Carrier,12,5,122,116
2848114.jpg,128,128,carrier,10,36,121,97
2894043.jpg,128,128,Carrier,11,23,118,111
2886862.jpg,128,128,Carrier,3,26,120,90
2851647.jpg,128,128,carrier,21,41,117,95
2883073.jpg,128,128,Carrier,13,14,125,108
2900420.jpg,128,128,Carrier,2,31,108,85
2909410.jpg,128,128,Carrier,6,45,106,71
2852400.jpg,128,128,carrier,10,33,118,104
2852401.jpg,128,128,carrier,10,48,115,104
2909411.jpg,128,128,Carrier,2,27,123,91
2866968.jpg,128,128,carrier,8,43,126,109
2859568.jpg,128,128,carrier,8,38,117,88
2865520.jpg,128,128,carrier,10,51,117,93
2875055.jpg,128,128,Carrier,22,29,110,97
2858879.jpg,128,128,carrier,20,36,102,81
2882634.jpg,128,128,Carrier,5,34,125,101
2844061.jpg,128,128,carrier,10,17,123,49
2839908.jpg,128,128,carrier,5,20,125,121
2853247.jpg,128,128,carrier,12,47,104,90
2893705.jpg,128,128,Carrier,12,22,117,106
2893711.jpg,128,128,Carrier,3,50,124,91
2859018.jpg,128,128,carrier,50,40,115,90
2865939.jpg,128,128,carrier,9,19,118,78
2868548.jpg,128,128,carrier,8,45,120,87
2900186.jpg,128,128,Carrier,5,49,124,107
2882026.jpg,128,128,Carrier,6,48,122,89
2893659.jpg,128,128,Carrier,7,7,120,117
2907010.jpg,128,128,Carrier,4,29,120,89
2838586.jpg,128,128,carrier,13,68,113,99
2874773.jpg,128,128,carrier,25,1,118,116
2870273.jpg,128,128,carrier,32,54,99,89
2863569.jpg,128,128,carrier,4,38,124,88
2844698.jpg,128,128,carrier,20,51,122,92
2838545.jpg,128,128,carrier,11,38,115,95
2859434.jpg,128,128,carrier,20,39,108,99
2845753.jpg,128,128,carrier,10,41,123,92
2860262.jpg,128,128,carrier,20,55,114,82
2892962.jpg,128,128,Carrier,6,13,121,107
2842955.jpg,128,128,carrier,21,57,47,106
2908848.jpg,128,128,Carrier,7,1,126,117
2902385.jpg,128,128,Carrier,9,36,117,102
2900586.jpg,128,128,Carrier,3,25,125,106
2892796.jpg,128,128,Carrier,15,1,115,126
2868174.jpg,128,128,carrier,13,36,114,93
2888094.jpg,128,128,Carrier,6,12,120,116
2895984.jpg,128,128,Carrier,6,23,125,92
2861839.jpg,128,128,carrier,2,21,119,116
2857353.jpg,128,128,carrier,3,48,126,97
2890618.jpg,128,128,Carrier,15,38,116,96
2878165.jpg,128,128,Carrier,1,28,120,105
2867910.jpg,128,128,carrier,10,55,118,86
2903266.jpg,128,128,Carrier,4,8,123,114
2891710.jpg,128,128,Carrier,6,34,124,97
2907014.jpg,128,128,Carrier,4,20,121,92
2866575.jpg,128,128,carrier,17,38,109,73
2880782.jpg,128,128,Carrier,8,35,116,96
2878763.jpg,128,128,Carrier,10,19,114,118
2847593.jpg,128,128,carrier,7,23,116,112
2880966.jpg,128,128,Carrier,6,42,123,88
2903448.jpg,128,128,Carrier,12,41,118,109
2844059.jpg,128,128,carrier,11,14,105,100
2897942.jpg,128,128,Carrier,2,4,124,116
2858882.jpg,128,128,carrier,3,47,124,84
2840015.jpg,128,128,carrier,2,43,122,115
2882432.jpg,128,128,Carrier,2,19,124,100
2852405.jpg,128,128,carrier,4,12,119,104
2887204.jpg,128,128,Carrier,4,29,111,95
2900419.jpg,128,128,Carrier,2,46,123,92
2891314.jpg,128,128,Carrier,6,46,124,89
2850548.jpg,128,128,carrier,10,54,120,96
2857541.jpg,128,128,carrier,6,59,121,80
2907404.jpg,128,128,Carrier,9,21,119,103
2891315.jpg,128,128,Carrier,8,21,121,106
2881106.jpg,128,128,Carrier,6,14,125,101
2887205.jpg,128,128,Carrier,1,44,116,85
2840014.jpg,128,128,carrier,7,34,120,118
2868015.jpg,128,128,carrier,5,29,120,100
2886696.jpg,128,128,Carrier,11,46,117,84
2865519.jpg,128,128,carrier,15,31,107,103
2871785.jpg,128,128,carrier,10,38,118,79
2901538.jpg,128,128,Carrier,8,36,120,79
2908291.jpg,128,128,Carrier,3,12,124,116
2880783.jpg,128,128,Carrier,7,43,118,85
2907015.jpg,128,128,Carrier,6,21,119,83
2907997.jpg,128,128,Carrier,8,30,123,89
2894641.jpg,128,128,Carrier,46,37,109,117
2867911.jpg,128,128,carrier,8,52,117,93
2871815.jpg,128,128,carrier,11,41,115,80
2882037.jpg,128,128,Carrier,3,27,123,91
2891922.jpg,128,128,Carrier,4,50,126,100
2874776.jpg,128,128,carrier,14,48,101,82
2859828.jpg,128,128,carrier,1,1,128,113
2890619.jpg,128,128,Carrier,17,40,97,114
2889348.jpg,128,128,Carrier,7,27,119,102
2868175.jpg,128,128,carrier,34,33,99,107
2885599.jpg,128,128,Carrier,20,32,106,105
2848299.jpg,128,128,carrier,17,11,104,118
2860265.jpg,128,128,carrier,15,43,119,84
2863022.jpg,128,128,carrier,9,39,116,75
2899830.jpg,128,128,Carrier,7,50,119,101
2868177.jpg,128,128,carrier,26,31,81,103
2840823.jpg,128,128,carrier,4,30,124,111
2894327.jpg,128,128,Carrier,3,30,121,85
2856066.jpg,128,128,carrier,18,46,120,94
2845754.jpg,128,128,carrier,7,45,122,97
2869057.jpg,128,128,carrier,16,51,115,88
2868413.jpg,128,128,carrier,3,38,125,92
2878166.jpg,128,128,Carrier,11,21,119,116
2873033.jpg,128,128,carrier,9,4,112,122
2871817.jpg,128,128,carrier,29,44,105,78
2894643.jpg,128,128,Carrier,22,27,112,107
2837856.jpg,128,128,carrier,17,58,110,92
2907017.jpg,128,128,Carrier,6,3,112,102
2845556.jpg,128,128,carrier,15,30,123,108
2888530.jpg,128,128,Carrier,8,31,122,103
2862076.jpg,128,128,carrier,11,19,117,99
2908293.jpg,128,128,Carrier,4,10,124,97
2838422.jpg,128,128,carrier,10,45,117,81
2857797.jpg,128,128,carrier,26,55,106,76
2844700.jpg,128,128,carrier,20,30,118,92
2859989.jpg,128,128,carrier,6,51,119,87
2885148.jpg,128,128,Carrier,8,33,112,97
2871977.jpg,128,128,carrier,6,48,122,81
2871787.jpg,128,128,carrier,22,40,101,83
2897564.jpg,128,128,Carrier,3,26,126,100
2897216.jpg,128,128,Carrier,6,35,122,92
2868017.jpg,128,128,carrier,7,32,122,101
2868765.jpg,128,128,carrier,7,41,123,104
2852406.jpg,128,128,carrier,6,59,103,111
2858881.jpg,128,128,carrier,21,20,115,100
2893266.jpg,128,128,Carrier,2,15,126,89
2859220.jpg,128,128,carrier,11,33,113,102
2852375.jpg,128,128,carrier,15,44,116,106
2852407.jpg,128,128,carrier,19,52,103,89
2882430.jpg,128,128,Carrier,5,2,122,122
2850576.jpg,128,128,carrier,9,39,120,90
2875053.jpg,128,128,Carrier,7,36,123,93
2868764.jpg,128,128,carrier,2,48,125,105
2897217.jpg,128,128,Carrier,1,31,126,97
2856339.jpg,128,128,carrier,5,43,122,84
2868599.jpg,128,128,carrier,8,15,118,106
2906254.jpg,128,128,Carrier,6,22,124,105
2892421.jpg,128,128,Carrier,4,22,123,118
2838423.jpg,128,128,carrier,16,47,103,78
2873152.jpg,128,128,carrier,8,52,114,116
2898695.jpg,128,128,Carrier,12,27,118,93
2908292.jpg,128,128,Carrier,5,33,121,98
2841876.jpg,128,128,carrier,4,38,118,97
2888531.jpg,128,128,Carrier,6,40,125,104
2907016.jpg,128,128,Carrier,1,17,124,92
2891060.jpg,128,128,Carrier,12,53,116,98
2838594.jpg,128,128,carrier,12,49,118,86
2837857.jpg,128,128,carrier,13,56,118,88
2876638.jpg,128,128,Carrier,5,28,123,83
2856067.jpg,128,128,carrier,18,29,94,106
2854670.jpg,128,128,carrier,7,54,123,96
2847618.jpg,128,128,carrier,8,21,121,103
2868176.jpg,128,128,carrier,12,66,119,94
2856932.jpg,128,128,carrier,10,9,117,75
2837300.jpg,128,128,carrier,5,24,124,106
2900590.jpg,128,128,Carrier,2,37,124,90
2902387.jpg,128,128,Carrier,26,14,104,117
2835532.jpg,128,128,Tanker,15,46,100,86
2849823.jpg,128,128,Tanker,5,43,120,81
2837457.jpg,128,128,Tanker,18,41,94,79
2853853.jpg,128,128,Tanker,11,36,105,106
2870046.jpg,128,128,Tanker,14,30,117,97
2872137.jpg,128,128,Tanker,9,42,119,92
2894459.jpg,128,128,Tanker,7,22,122,106
2898511.jpg,128,128,Tanker,6,11,116,106
2788327.jpg,128,128,tanker,6,22,118,77
2898539.jpg,128,128,Tanker,14,63,119,87
2853890.jpg,128,128,Tanker,10,36,124,87
2894471.jpg,128,128,Tanker,4,32,123,82
2904710.jpg,128,128,Tanker,10,55,120,78
2829319.jpg,128,128,tanker,9,25,124,95
2816857.jpg,128,128,tanker,9,50,108,95
2827320.jpg,128,128,tanker,9,47,120,78
2841714.jpg,128,128,Tanker,34,64,110,94
2890429.jpg,128,128,Tanker,23,22,122,113
2890401.jpg,128,128,Tanker,2,49,125,79
2829279.jpg,128,128,tanker,10,27,117,101
2831378.jpg,128,128,tanker,17,34,103,82
2827268.jpg,128,128,tanker,9,39,123,90
2843711.jpg,128,128,Tanker,18,7,110,111
2874181.jpg,128,128,Tanker,34,54,92,92
2886471.jpg,128,128,Tanker,3,32,125,80
2900600.jpg,128,128,Tanker,4,33,124,107
2892410.jpg,128,128,Tanker,13,31,114,67
2810836.jpg,128,128,tanker,7,46,116,108
2810822.jpg,128,128,tanker,22,19,122,109
2872057.jpg,128,128,Tanker,17,60,102,99
2853927.jpg,128,128,Tanker,3,47,124,84
2870132.jpg,128,128,Tanker,5,23,121,76
2808704.jpg,128,128,tanker,11,42,116,101
2847761.jpg,128,128,Tanker,16,52,126,88
2812748.jpg,128,128,tanker,13,42,120,105
2882373.jpg,128,128,Tanker,6,52,123,79
2872080.jpg,128,128,Tanker,9,42,120,102
2902572.jpg,128,128,Tanker,7,41,121,98
2872081.jpg,128,128,Tanker,5,40,116,109
2849765.jpg,128,128,Tanker,5,46,124,87
2780168.jpg,128,128,tanker,5,45,119,116
2835490.jpg,128,128,Tanker,7,22,123,107
2812749.jpg,128,128,tanker,12,42,118,99
2896449.jpg,128,128,Tanker,29,66,120,112
2808705.jpg,128,128,tanker,14,54,115,96
2806728.jpg,128,128,tanker,4,38,119,88
2780197.jpg,128,128,tanker,6,45,117,75
2870133.jpg,128,128,Tanker,7,21,120,94
2878235.jpg,128,128,Tanker,5,31,121,88
2874194.jpg,128,128,Tanker,11,40,114,84
2843710.jpg,128,128,Tanker,7,43,124,92
2829244.jpg,128,128,tanker,8,48,123,107
2860122.jpg,128,128,Tanker,14,54,113,77
2827269.jpg,128,128,tanker,19,41,104,116
2829250.jpg,128,128,tanker,6,45,124,92
2884307.jpg,128,128,Tanker,5,33,116,64
2902610.jpg,128,128,Tanker,4,14,121,90
2816881.jpg,128,128,tanker,6,48,121,105
2902638.jpg,128,128,Tanker,6,56,119,105
2798445.jpg,128,128,tanker,14,23,122,96
2860056.jpg,128,128,Tanker,5,76,115,113
2874037.jpg,128,128,Tanker,5,46,124,79
2825278.jpg,128,128,tanker,15,75,120,97
2798486.jpg,128,128,tanker,15,51,121,85
2816856.jpg,128,128,tanker,6,38,111,77
2894470.jpg,128,128,Tanker,9,26,125,105
2806674.jpg,128,128,tanker,8,42,115,81
2898538.jpg,128,128,Tanker,6,53,121,78
2792418.jpg,128,128,tanker,12,20,115,117
2808665.jpg,128,128,tanker,9,66,70,84
2845765.jpg,128,128,Tanker,18,6,117,119
2851923.jpg,128,128,Tanker,5,13,125,109
2835533.jpg,128,128,Tanker,4,50,124,87
2835531.jpg,128,128,Tanker,7,47,122,91
2812818.jpg,128,128,tanker,39,13,104,108
2792397.jpg,128,128,tanker,6,50,123,82
2825093.jpg,128,128,tanker,4,24,126,71
2837497.jpg,128,128,Tanker,10,50,122,101
2858050.jpg,128,128,Tanker,11,42,117,90
2800549.jpg,128,128,tanker,8,28,116,92
2904713.jpg,128,128,Tanker,7,55,115,83
2896503.jpg,128,128,Tanker,8,12,120,100
2819030.jpg,128,128,tanker,7,50,108,73
2894466.jpg,128,128,Tanker,8,29,123,105
2810766.jpg,128,128,tanker,22,58,107,90
2896517.jpg,128,128,Tanker,7,16,119,95
2858078.jpg,128,128,Tanker,11,53,121,98
2860068.jpg,128,128,Tanker,2,43,126,118
2827323.jpg,128,128,tanker,26,34,104,94
2816854.jpg,128,128,tanker,10,44,119,82
2821020.jpg,128,128,tanker,18,27,107,121
2833342.jpg,128,128,Tanker,10,34,119,86
2876150.jpg,128,128,Tanker,11,78,119,110
2855945.jpg,128,128,Tanker,5,44,115,71
2860040.jpg,128,128,Tanker,6,45,123,89
2816883.jpg,128,128,tanker,10,30,109,121
2816897.jpg,128,128,tanker,9,35,117,97
2798447.jpg,128,128,tanker,10,38,114,93
2876187.jpg,128,128,Tanker,12,16,88,122
2786123.jpg,128,128,tanker,4,45,120,72
2890364.jpg,128,128,Tanker,13,33,124,78
2890402.jpg,128,128,Tanker,7,56,122,105
2821154.jpg,128,128,tanker,23,56,105,111
2829246.jpg,128,128,tanker,5,49,115,101
2816908.jpg,128,128,tanker,19,19,120,100
2814892.jpg,128,128,tanker,7,51,123,79
2900603.jpg,128,128,Tanker,4,25,124,99
2886466.jpg,128,128,Tanker,4,33,128,72
2866009.jpg,128,128,Tanker,8,35,118,98
2868024.jpg,128,128,Tanker,7,27,118,103
2804698.jpg,128,128,tanker,16,67,128,108
2788287.jpg,128,128,tanker,8,37,120,101
2853924.jpg,128,128,Tanker,4,27,119,115
2835486.jpg,128,128,Tanker,11,30,120,112
2808707.jpg,128,128,tanker,26,16,104,113
2806702.jpg,128,128,tanker,11,26,120,97
2896477.jpg,128,128,Tanker,1,22,125,125
2894506.jpg,128,128,Tanker,8,24,121,94
2902570.jpg,128,128,Tanker,9,37,125,70
2894512.jpg,128,128,Tanker,6,58,117,93
2849766.jpg,128,128,Tanker,6,37,122,68
2806717.jpg,128,128,tanker,36,43,93,83
2858119.jpg,128,128,Tanker,5,43,122,82
2851883.jpg,128,128,Tanker,8,60,117,86
2849772.jpg,128,128,Tanker,8,9,121,105
2808706.jpg,128,128,tanker,16,42,113,106
2870124.jpg,128,128,Tanker,13,55,112,85
2837509.jpg,128,128,Tanker,8,45,121,93
2866034.jpg,128,128,Tanker,17,27,112,105
2870118.jpg,128,128,Tanker,9,31,120,100
2878236.jpg,128,128,Tanker,8,21,119,100
2892412.jpg,128,128,Tanker,10,56,121,105
2814893.jpg,128,128,tanker,8,49,123,85
2827295.jpg,128,128,tanker,38,46,112,83
2862044.jpg,128,128,Tanker,14,28,117,84
2857969.jpg,128,128,Tanker,9,50,123,94
2890365.jpg,128,128,Tanker,11,21,120,85
2796331.jpg,128,128,tanker,9,52,114,89
2786122.jpg,128,128,tanker,12,43,124,87
2816896.jpg,128,128,tanker,10,52,122,104
2878197.jpg,128,128,Tanker,15,43,115,95
2798452.jpg,128,128,tanker,13,41,113,88
2841702.jpg,128,128,Tanker,17,41,85,77
2855944.jpg,128,128,Tanker,9,50,121,75
2796494.jpg,128,128,tanker,9,22,113,98
2860041.jpg,128,128,Tanker,9,44,119,87
2860055.jpg,128,128,Tanker,10,64,114,94
2796480.jpg,128,128,tanker,10,48,112,100
2821021.jpg,128,128,tanker,6,73,123,112
2827322.jpg,128,128,tanker,25,49,127,79
2837657.jpg,128,128,Tanker,7,39,115,83
2870093.jpg,128,128,Tanker,5,69,121,103
2896516.jpg,128,128,Tanker,8,16,123,100
2894473.jpg,128,128,Tanker,11,45,118,112
2882239.jpg,128,128,Tanker,3,14,125,79
2845772.jpg,128,128,Tanker,36,52,110,85
2880348.jpg,128,128,Tanker,7,33,117,104
2837482.jpg,128,128,Tanker,24,25,122,91
2898513.jpg,128,128,Tanker,15,16,107,108
2825092.jpg,128,128,tanker,16,18,127,68
2864019.jpg,128,128,Tanker,8,37,116,97
2835530.jpg,128,128,Tanker,11,56,119,89
2858086.jpg,128,128,Tanker,6,27,122,103
2849819.jpg,128,128,Tanker,6,17,119,96
2851930.jpg,128,128,Tanker,9,28,120,108
2792392.jpg,128,128,tanker,5,72,121,106
2810788.jpg,128,128,tanker,6,42,125,89
2851918.jpg,128,128,Tanker,15,33,115,78
2870068.jpg,128,128,Tanker,7,19,123,89
2782156.jpg,128,128,tanker,21,40,108,110
2900570.jpg,128,128,Tanker,12,24,111,106
2856050.jpg,128,128,Tanker,8,51,122,86
2804716.jpg,128,128,tanker,16,54,110,70
2808676.jpg,128,128,tanker,7,51,125,81
2816879.jpg,128,128,tanker,8,44,120,81
2860045.jpg,128,128,Tanker,15,53,116,79
2796490.jpg,128,128,tanker,14,44,124,76
2798495.jpg,128,128,tanker,33,21,111,109
2884300.jpg,128,128,Tanker,9,49,105,75
2902617.jpg,128,128,Tanker,7,35,120,89
2841706.jpg,128,128,Tanker,6,73,117,112
2888506.jpg,128,128,Tanker,13,44,116,117
2798456.jpg,128,128,tanker,11,46,124,90
2823183.jpg,128,128,tanker,3,51,113,114
2843663.jpg,128,128,Tanker,33,42,98,97
2829243.jpg,128,128,tanker,12,42,118,110
2814868.jpg,128,128,tanker,15,44,112,74
2816925.jpg,128,128,tanker,3,34,117,96
2886463.jpg,128,128,Tanker,9,32,121,108
2829294.jpg,128,128,tanker,5,42,115,99
2862083.jpg,128,128,Tanker,6,33,121,95
